workclass,race,sex,age,education_num,hours_per_week,capital_gain,data_source
  PRIVATE  ,White,male,27.0,9.0,20.0,0,census_1994
Private,White,MALE,37.0,13.0,45.0,0,census_1994
  SELF-EMP-NOT-INC  ,white,male,74.0,10.0,4.0,0,census_1994
Private,White,unknown,29.0,10.0,40.0,0,census_1994
  SELF-EMP-NOT-INC  ,  WHITE  ,M,34.0,9.0,60.0,0,census_1994
Private,black,female,25.0,10.0,40.0,0,census_1994
 Private ,white,Female,49.0,9.0,36.0,0,census_1994
Self-emp-not-inc,White,F,43.0,9.0,20.0,0,census_1994
Private,White,M,25.0,9.0,40.0,0,census_1994
Private,Black,Male,33.0,9.0,40.0,0,census_1994
Self-emp-not-inc,White,Male,59.0,9.0,60.0,0,census_1994
  PRIVATE  ,White,Male,46.0,9.0,40.0,0,census_1994
Local-gov,White,MALE,24.0,10.0,60.0,0,census_1994
 Private ,white,male,36.0,9.0,40.0,0,census_1994
Private,white,male,45.0,9.0,40.0,"5,013",census_1994
Self-emp-not-inc,asian-pac-islander,male,31.0,14.0,40.0,0,census_1994
Local-gov,Asian-Pac-Islander, Male,38.0,13.0,40.0,0,census_1994
  PRIVATE  , White ,MALE,38.0,7.0,40.0,0,census_1994
Private,  WHITE  ,Female,21.0,9.0,40.0,0,census_1994
Private,White,male,25.0,13.0,40.0,0,census_1994
  PRIVATE  ,White,,23.0,10.0,45.0,0,census_1994
State-gov,  WHITE  ,MALE,49.0,9.0,40.0,0,census_1994
Private,white,MALE,41.0,9.0,40.0,0,census_1994
  PRIVATE  ,White,MALE,57.0,9.0,50.0,0,census_1994
 Private ,White,Male,26.0,9.0,42.0,0,census_1994
Private,amer-indian-eskimo,male,36.0,7.0,65.0,0,census_1994
Private,White,M,26.0,9.0,40.0,0,census_1994
Private,White,male,43.0,9.0,42.0,0,census_1994
Private, White ,Male,38.0,12.0,40.0,0,census_1994
Private,White,M,19.0,9.0,35.0,0,census_1994
Private,White,female,46.0,9.0,40.0,"14,344",census_1994
Self-emp-not-inc,White, Male,51.0,9.0,70.0,0,census_1994
  SELF-EMP-INC  ,White,unknown,61.0,6.0,40.0,"7,688",census_1994
Private,White,MALE,42.0,11.0,40.0,0,census_1994
Private,Black,M,40.0,13.0,35.0,0,census_1994
Private,White,Male,32.0,9.0,40.0,0,census_1994
Self-emp-not-inc,White, Male,40.0,11.0,40.0,0,census_1994
Self-emp-inc,White,male,43.0,9.0,40.0,0,census_1994
Local-gov,White,male,35.0,14.0,60.0,0,census_1994
Private,white,Female,30.0,9.0,38.0,0,census_1994
,  WHITE  ,MALE,19.0,10.0,40.0,0,census_1994
  LOCAL-GOV  ,  WHITE  ,F,49.0,13.0,50.0,0,census_1994
local-gov,White, Male,56.0,14.0,35.0,0,census_1994
Private,White,FEMALE,26.0,9.0,50.0,0,census_1994
private,White,FEMALE,21.0,10.0,40.0,0,census_1994
Self-emp-not-inc,White,MALE,30.0,10.0,60.0,0,census_1994
Private,  WHITE  ,MALE,26.0,13.0,40.0,0,census_1994
Private,White,Male,35.0,9.0,40.0,0,census_1994
 State-gov ,  BLACK  ,M,58.0,9.0,40.0,0,census_1994
private,White, Male,23.0,13.0,35.0,0,census_1994
private, White , Male,20.0,10.0,12.0,0,census_1994
Private,  WHITE  ,M,35.0,11.0,40.0,0,census_1994
Private,White,Male,51.0,10.0,45.0,0,census_1994
,White,M,72.0,9.0,4.0,"3,818",census_1994
Private,White,F,47.0,3.0,40.0,0,census_1994
  PRIVATE  ,  WHITE  ,F,21.0,7.0,35.0,0,census_1994
  PRIVATE  ,White,,36.0,9.0,40.0,0,census_1994
Private,White,female,69.0,4.0,40.0,0,census_1994
State-gov,  WHITE  ,female,49.0,13.0,45.0,0,census_1994
,White,Male,55.0,14.0,40.0,0,census_1994
Private,White,M,43.0,10.0,60.0,"15,024",census_1994
  PRIVATE  ,White,F,23.0,10.0,40.0,0,census_1994
private,  WHITE  ,MALE,42.0,11.0,37.0,0,census_1994
Private,  WHITE  ,unknown,31.0,7.0,20.0,0,census_1994
Private, White , Male,45.0,14.0,50.0,0,census_1994
Self-emp-inc, White ,M,56.0,15.0,45.0,"99,999",census_1994
Federal-gov,Black,,40.0,10.0,40.0,0,census_1994
Private,White, Male,45.0,9.0,40.0,"3,103",census_1994
federal-gov, White ,,30.0,13.0,60.0,0,census_1994
Private,Asian-Pac-Islander,M,42.0,10.0,40.0,0,census_1994
,Other,unknown,66.0,9.0,35.0,0,census_1994
Private,  BLACK  ,female,27.0,10.0,40.0,0,census_1994
Private,Black,MALE,43.0,12.0,40.0,0,census_1994
private,White, Male,43.0,10.0,48.0,0,census_1994
 Private ,White,FEMALE,69.0,9.0,30.0,0,census_1994
Self-emp-not-inc,White,unknown,25.0,9.0,40.0,0,census_1994
  FEDERAL-GOV  ,other,M,47.0,13.0,40.0,0,census_1994
,white, Male,34.0,9.0,80.0,"2,885",census_1994
Private,White,M,23.0,10.0,30.0,0,census_1994
Private,White,M,50.0,10.0,40.0,0,census_1994
Private,white,MALE,59.0,9.0,40.0,0,census_1994
Private,white,FEMALE,39.0,10.0,40.0,0,census_1994
Private,White, Female,25.0,13.0,40.0,0,census_1994
Private,White,unknown,43.0,13.0,40.0,0,census_1994
  PRIVATE  ,White,M,36.0,6.0,40.0,0,census_1994
,  WHITE  , Male,71.0,10.0,30.0,"3,432",census_1994
